| +I |                    5 |                 1001 |             52801218 |                      channel_3 |        https://example.com/824 | 2025-05-26 17:59:38.000 |                Extra data 4561 |
| +U |                    4 |                 1055 |             67153708 |                      channel_1 |        https://example.com/522 | 2025-05-26 18:57:21.000 |               Extra data 65054 |
| -U |                   18 |                 1055 |             93973141 |                      channel_3 |        https://example.com/992 | 2025-05-26 18:55:33.000 |               Extra data 14178 |
| +U |                   18 |                 1055 |             17269229 |                      channel_2 |        https://example.com/418 | 2025-05-26 18:57:22.000 |                Extra data 9858 |
| -U |                    7 |                 1054 |              4256512 |                      channel_2 |        https://example.com/597 | 2025-05-26 18:55:08.000 |               Extra data 47221 |
| +U |                    7 |                 1054 |             49066229 |                      channel_2 |        https://example.com/171 | 2025-05-26 18:57:24.000 |               Extra data 34781 |
| -U |                    1 |                 1055 |             10527816 |                      channel_4 |        https://example.com/295 | 2025-05-26 18:39:09.000 |               Extra data 98342 |
| +U |                    1 |                 1055 |             95874534 |                      channel_4 |        https://example.com/528 | 2025-05-26 18:57:24.000 |               Extra data 52654 |
| -U |                   18 |                 1041 |             10607281 |                      channel_4 |        https://example.com/663 | 2025-05-26 18:55:59.000 |               Extra data 75232 |
| +U |                   18 |                 1041 |             66230269 |                      channel_5 |        https://example.com/691 | 2025-05-26 18:57:25.000 |               Extra data 78939 |
| -U |                   17 |                 1012 |             84342069 |                      channel_5 |        https://example.com/893 | 2025-05-26 18:19:49.000 |               Extra data 76468 |
| +U |                   17 |                 1012 |             26753392 |                      channel_2 |        https://example.com/933 | 2025-05-26 18:57:27.000 |               Extra data 31731 |
| -U |                    4 |                 1071 |             49383225 |                      channel_4 |        https://example.com/493 | 2025-05-26 18:55:23.000 |               Extra data 30153 |
| +U |                    4 |                 1071 |              5695357 |                      channel_1 |        https://example.com/740 | 2025-05-26 18:57:27.000 |               Extra data 34187 |
| -U |                   10 |                 1052 |             86751568 |                      channel_5 |        https://example.com/635 | 2025-05-26 18:54:55.000 |               Extra data 65574 |
| +U |                   10 |                 1052 |             80311344 |                      channel_1 |        https://example.com/431 | 2025-05-26 18:57:28.000 |               Extra data 24323 |
| +I |                   18 |                 1091 |             41622440 |                      channel_4 |        https://example.com/531 | 2025-05-26 18:57:30.000 |               Extra data 85483 |
| +I |                   11 |                 1039 |             14608682 |                      channel_1 |        https://example.com/502 | 2025-05-26 18:57:32.000 |               Extra data 62941 |
